method,effort,replicate,sigma,tau,gamma,epsilon,S_0,I_0,R1_0,bs3,omegas5
IF2,comparable,2,2.8508048057556152,0.24981869757175446,16.284330368041992,19.94915771484375,0.017877889797091484,0.40366506576538086,0.05320941284298897,-7.430119514465332,-13.177637100219727
IF2,comparable,3,3.092513084411621,0.22827419638633728,18.925270080566406,65.34484100341797,0.0006700415397062898,0.6226164102554321,0.006628992967307568,-3.5498757362365723,-10.825932502746582
IF2,comparable,4,2.9193897247314453,0.2580226957798004,17.314977645874023,40.85414123535156,0.01095716655254364,0.8587225675582886,0.077530637383461,-7.281047821044922,-9.257028579711914
IF2,comparable,5,6.748732089996338,0.27243536710739136,21.723857879638672,0.06232175603508949,0.16674648225307465,0.02133317105472088,0.00943928211927414,-0.7794386744499207,-11.603560447692871
IF2,comparable,6,3.107703685760498,0.24097655713558197,21.264373779296875,9.025020599365234,0.20878687500953674,0.2927318215370178,0.38225823640823364,-1.2476946115493774,-6.491403102874756
IF2,comparable,7,2.9907305240631104,0.20985613763332367,16.14164161682129,28.467905044555664,0.029013188555836678,0.474590539932251,0.34588325023651123,-6.736804485321045,-11.438789367675781
IF2,comparable,8,3.0517709255218506,0.24559016525745392,16.58934211730957,4.07114839553833,0.4614778161048889,0.2551645338535309,0.2421138882637024,-5.484531402587891,-17.1047420501709
IF2,comparable,9,3.027574300765991,0.2347027063369751,18.724626541137695,28.988252639770508,0.030593683943152428,0.3550759255886078,0.02696787565946579,-6.227546691894531,-9.172688484191895
IF2,comparable,10,2.869610071182251,0.2623854875564575,19.607332229614258,36.387210845947266,0.0016123078530654311,0.4802298843860626,0.014092251658439636,-2.653641700744629,-9.170180320739746
IF2,comparable,11,2.9638078212738037,0.26210060715675354,20.449630737304688,14.822680473327637,0.14920862019062042,0.42600688338279724,0.22777195274829865,-2.6228790283203125,-10.286691665649414
IF2,comparable,12,3.036508560180664,0.27114400267601013,19.258766174316406,10.767595291137695,0.09539631009101868,0.28887540102005005,0.08102836459875107,-0.982291579246521,-17.195316314697266
IF2,comparable,13,3.4474825859069824,0.19533295929431915,19.8996639251709,15.985579490661621,0.06027909368276596,0.388042151927948,0.27558431029319763,-3.9251515865325928,-15.150673866271973
IF2,comparable,14,2.8295648097991943,0.2739376723766327,15.068342208862305,5.21260404586792,0.2271648645401001,0.3301992416381836,0.004883859772235155,-7.752792835235596,-12.983467102050781
IF2,comparable,15,3.039295196533203,0.23621967434883118,19.389564514160156,44.23847579956055,0.2504563331604004,0.39179956912994385,0.012515186332166195,-4.053005218505859,-10.108919143676758
IF2,comparable,16,3.2763402462005615,0.21041660010814667,21.303781509399414,42.60146713256836,0.0850110724568367,0.8033532500267029,0.058353912085294724,-1.7114009857177734,-9.323311805725098
IF2,comparable,17,3.2701427936553955,0.19396451115608215,21.20890998840332,21.649934768676758,0.018481753766536713,0.4628972113132477,0.011250282637774944,-1.4034985303878784,-7.617422103881836
IF2,comparable,18,3.028704881668091,0.25234541296958923,17.366750717163086,13.831148147583008,0.016410544514656067,0.3710520565509796,0.2805579602718353,-7.608983516693115,-8.663516998291016
IF2,comparable,19,6.779087066650391,0.2274288833141327,14.796096801757812,6.712452159263194e-05,0.2649058401584625,0.0077632092870771885,0.5087255239486694,-2.7743120193481445,-14.764298439025879
IF2,comparable,20,3.1112756729125977,0.2560604512691498,17.784183502197266,14.456305503845215,0.01144471950829029,0.30149051547050476,0.007200808729976416,-5.317159175872803,-12.607641220092773
IF2,comparable,21,2.9431955814361572,0.2607242166996002,22.609420776367188,43.985809326171875,0.007113753352314234,0.9921661615371704,0.0005798354977741838,-2.97182297706604,-13.030339241027832
IF2,comparable,22,3.2347652912139893,0.23209331929683685,20.827016830444336,13.185497283935547,0.30294910073280334,0.3012135624885559,0.13622069358825684,-1.7449384927749634,-9.655213356018066
IF2,comparable,23,3.013714075088501,0.24176329374313354,19.314428329467773,13.530183792114258,0.3560180068016052,0.601438045501709,0.002191528445109725,-4.112579345703125,-6.257347106933594
IF2,comparable,24,2.9936327934265137,0.23842918872833252,18.512210845947266,17.27682876586914,0.3058096170425415,0.34473592042922974,0.016445739194750786,-3.761630058288574,-14.1123046875
IF2,comparable,25,3.112366199493408,0.25013282895088196,21.129222869873047,11.686363220214844,0.007984568364918232,0.5075966119766235,0.3524852991104126,-2.9475903511047363,-12.273370742797852
IF2,comparable,26,3.0396065711975098,0.2468031346797943,25.03883934020996,17.334989547729492,0.23374658823013306,0.3417727053165436,0.06947452574968338,-0.9313190579414368,-13.312373161315918
IF2,comparable,27,2.8914990425109863,0.26937249302864075,18.99217414855957,17.50646209716797,0.040273427963256836,0.31408852338790894,0.036903016269207,-4.470840930938721,-8.35265064239502
IF2,comparable,28,3.0161168575286865,0.23421302437782288,18.548280715942383,33.24599838256836,0.1391395777463913,0.45513829588890076,0.009104038588702679,-3.472973346710205,-6.84275484085083
IF2,comparable,29,2.92863392829895,0.2593840956687927,21.626781463623047,25.152023315429688,0.00181788660120219,0.44939789175987244,0.09423185884952545,-2.3843600749969482,-12.084389686584473
IF2,comparable,30,3.0166773796081543,0.2279151827096939,19.013490676879883,45.11420822143555,0.013122305274009705,0.44744643568992615,0.00053594313794747,-4.578357219696045,-9.482644081115723
IF2,comparable,31,3.2082772254943848,0.2056945264339447,12.740449905395508,34.75059127807617,0.03622131422162056,0.3912181854248047,0.03804372623562813,-10.295478820800781,-17.37383460998535
IF2,comparable,32,2.9293150901794434,0.23365257680416107,17.35682487487793,31.065277099609375,0.4491167664527893,0.33712801337242126,0.11172795295715332,-5.489853382110596,-8.26998519897461
IF2,comparable,33,3.0693793296813965,0.21909882128238678,17.154386520385742,21.46751594543457,0.007599776145070791,0.6129847764968872,0.051373302936553955,-5.691634178161621,-6.870285987854004
IF2,comparable,34,3.074692726135254,0.22005127370357513,17.43353271484375,81.55040740966797,0.012986400164663792,0.941769540309906,0.019982336089015007,-5.310415744781494,-10.448141098022461
IF2,comparable,35,3.1494197845458984,0.22129923105239868,16.65859031677246,13.100931167602539,0.00035922066308557987,0.27974265813827515,0.1932392567396164,-8.03525161743164,-10.98342227935791
IF2,comparable,36,3.051210641860962,0.22629466652870178,17.267492294311523,6.972252368927002,0.02223140560090542,0.33626437187194824,0.3800389766693115,-4.013735771179199,-8.235551834106445
IF2,comparable,37,2.9822494983673096,0.23751358687877655,22.689250946044922,15.957051277160645,0.1902133673429489,0.2800306975841522,0.5241764187812805,-0.719275951385498,-11.958603858947754
IF2,comparable,38,3.205561637878418,0.20260755717754364,21.093034744262695,28.817434310913086,0.027030201628804207,0.32941189408302307,0.403077632188797,-2.471041679382324,-7.474024772644043
IF2,comparable,39,3.256518602371216,0.23518115282058716,21.576074600219727,17.13827133178711,0.44985446333885193,0.39966875314712524,0.08328057080507278,-2.4638030529022217,-14.420473098754883
IF2,comparable,40,2.8325843811035156,0.2420920580625534,23.476247787475586,6.463983535766602,0.28499090671539307,0.3448835611343384,0.2385357767343521,-1.3386578559875488,-12.300386428833008
IF2,comparable,41,2.791661500930786,0.2466229945421219,18.90144920349121,5.155795097351074,0.021290630102157593,0.3829002380371094,0.419797420501709,-3.990996837615967,-14.82030963897705
IF2,comparable,42,3.142158031463623,0.21902669966220856,17.21248435974121,35.21769714355469,0.33240506052970886,0.4425404965877533,0.00422564847394824,-3.4643774032592773,-8.406911849975586
IF2,comparable,43,2.7906289100646973,0.2648155391216278,19.0107421875,15.620964050292969,0.08361489325761795,0.44922518730163574,0.060079265385866165,-3.079395055770874,-13.026991844177246
IF2,comparable,44,3.085437297821045,0.2178516387939453,16.671611785888672,5.746543884277344,0.022341636940836906,0.2424234300851822,0.0024757073260843754,-6.013998985290527,-11.195138931274414
IF2,comparable,45,3.135378837585449,0.20777370035648346,18.634065628051758,9.349565505981445,0.08428146690130234,0.33068811893463135,0.12349941581487656,-4.027802467346191,-11.256428718566895
IF2,comparable,46,3.099980592727661,0.24189165234565735,23.035310745239258,13.452827453613281,0.022342735901474953,0.38997650146484375,0.049356669187545776,-1.1345726251602173,-8.865396499633789
IF2,comparable,47,3.193101644515991,0.19488973915576935,21.4970645904541,13.744269371032715,0.09678308665752411,0.4642031490802765,0.39951783418655396,-2.7688353061676025,-11.353033065795898
IF2,comparable,48,3.004448890686035,0.25927117466926575,21.031734466552734,12.54957389831543,0.0029319787863641977,0.6419954895973206,0.001253778929822147,-2.6015284061431885,-8.309638023376465
IF2,comparable,49,2.9992237091064453,0.236184760928154,19.82456398010254,12.784198760986328,0.039195913821458817,0.37755927443504333,0.1418507993221283,-2.9664652347564697,-12.87344741821289
IF2,comparable,50,3.3160312175750732,0.1997801959514618,25.070749282836914,19.56873321533203,0.06195327267050743,0.2959901690483093,0.00466539291664958,0.19767321646213531,-5.135347366333008
IF2,comparable,51,2.9268808364868164,0.23303529620170593,16.99108123779297,20.494625091552734,0.04226703941822052,0.4945990741252899,0.028952032327651978,-5.967248439788818,-6.955601692199707
IF2,comparable,52,3.086620807647705,0.25206464529037476,21.575902938842773,14.996325492858887,0.18485420942306519,0.7523398399353027,0.004910983610898256,-2.2864434719085693,-6.007055282592773
IF2,comparable,53,3.489001750946045,0.1911178082227707,20.551593780517578,70.66610717773438,0.006479301024228334,0.5428365468978882,0.27042967081069946,-2.747969627380371,-9.25135612487793
IF2,comparable,54,2.99570894241333,0.2308458834886551,24.235551834106445,39.216365814208984,0.025779448449611664,0.49256986379623413,0.03902941569685936,-1.46012282371521,-8.143794059753418
IF2,comparable,55,3.0735924243927,0.25323227047920227,20.708337783813477,16.478591918945312,0.034729793667793274,0.451276957988739,0.0017701572505757213,-1.9970831871032715,-11.204949378967285
IF2,comparable,56,2.8819997310638428,0.2535304129123688,21.133712768554688,56.873104095458984,0.41765645146369934,0.5305243730545044,4.5147808123147115e-05,-2.638685464859009,-11.803380966186523
IF2,comparable,57,3.1105780601501465,0.21551811695098877,17.9254093170166,15.53820514678955,0.3138343095779419,0.3343147933483124,0.03517483174800873,-4.507760524749756,-11.610673904418945
IF2,comparable,58,2.9505674839019775,0.2379966527223587,20.927682876586914,16.049209594726562,0.6907873153686523,0.24453416466712952,0.00647999020293355,-2.810992479324341,-13.218130111694336
IF2,comparable,59,3.1745073795318604,0.22609198093414307,26.970714569091797,16.966941833496094,0.35065537691116333,0.4290267825126648,0.014532043598592281,-0.3410290479660034,-8.223146438598633
IF2,comparable,60,3.0721094608306885,0.22324009239673615,20.507802963256836,16.390941619873047,0.08050700277090073,0.4381667971611023,0.02401679940521717,-3.138808488845825,-8.272419929504395
IF2,comparable,61,2.8964693546295166,0.2708611488342285,15.385443687438965,43.65932083129883,0.17923620343208313,0.4143661558628082,0.09624305367469788,-8.686196327209473,-12.606330871582031
IF2,comparable,62,3.2412877082824707,0.20470193028450012,20.84635353088379,18.392030715942383,0.008751315996050835,0.5704248547554016,0.1296411007642746,-2.804713010787964,-10.827117919921875
IF2,comparable,63,2.7116539478302,0.24576298892498016,17.16200065612793,9.593764305114746,0.005217109341174364,0.2887018322944641,0.0006608145195059478,-5.058230400085449,-8.275245666503906
IF2,comparable,64,3.2543163299560547,0.2294817417860031,23.31472396850586,25.871665954589844,0.029363054782152176,0.47379016876220703,0.0003818627737928182,-1.677069902420044,-15.77146053314209
IF2,comparable,65,3.013890027999878,0.21263182163238525,15.415335655212402,14.227920532226562,0.36716875433921814,0.3432382643222809,0.054694198071956635,-7.570745468139648,-11.73766803741455
IF2,comparable,66,3.239785671234131,0.19255192577838898,23.32567024230957,17.387985229492188,0.3321617841720581,0.3741621673107147,0.017760610207915306,-1.3968567848205566,-8.50394058227539
IF2,comparable,67,2.699303388595581,0.2545342743396759,19.30594253540039,8.39229965209961,0.05818408355116844,0.39550429582595825,0.5054011940956116,-3.0424418449401855,-11.376969337463379
IF2,comparable,68,2.7281911373138428,0.2519145607948303,24.967145919799805,6.659239292144775,0.05747991427779198,0.27604296803474426,0.02629263699054718,-0.8738808631896973,-13.772074699401855
IF2,comparable,69,4.405763626098633,0.0860409364104271,5.468101790029323e-06,18.229286193847656,0.8627338409423828,0.03019637241959572,0.032514747232198715,-8.92052936553955,-11.394722938537598
IF2,comparable,70,3.0730197429656982,0.21822671592235565,23.36186981201172,18.865285873413086,0.5344371795654297,0.30214932560920715,0.006405809428542852,-1.2590404748916626,-7.88295316696167
IF2,comparable,71,2.9460902214050293,0.25720396637916565,15.60197639465332,37.99103927612305,0.32966217398643494,0.4800625443458557,0.1383197158575058,-10.674700736999512,-9.21907901763916
IF2,comparable,72,3.101895332336426,0.2177499532699585,17.78721046447754,24.43741226196289,0.029734047129750252,0.42916181683540344,0.15612435340881348,-6.155710697174072,-8.829544067382812
IF2,comparable,73,3.145291566848755,0.22911220788955688,20.255029678344727,16.540342330932617,0.008900974877178669,0.3586842715740204,0.0702529326081276,-2.7953367233276367,-8.104774475097656
IF2,comparable,74,2.8363304138183594,0.25993242859840393,16.192312240600586,16.911903381347656,0.15274924039840698,0.32098886370658875,0.43483811616897583,-2.9274022579193115,-11.884307861328125
IF2,comparable,75,3.0333244800567627,0.21630728244781494,18.5965576171875,9.00532341003418,0.0025304968003183603,0.32864251732826233,0.6002880334854126,-5.208624839782715,-8.760307312011719
IF2,comparable,76,3.053406000137329,0.2217479944229126,20.064884185791016,42.195987701416016,0.1143878847360611,0.443296879529953,0.21826015412807465,-2.5829596519470215,-7.480029106140137
IF2,comparable,77,3.1331584453582764,0.241119846701622,18.69997215270996,33.945926666259766,0.17555412650108337,0.7513130903244019,0.019200090318918228,-3.86188006401062,-5.3873982429504395
IF2,comparable,78,2.9866600036621094,0.2453450858592987,18.401180267333984,21.891542434692383,0.10544594377279282,0.4861558675765991,0.0519283190369606,-4.096343517303467,-12.545287132263184
IF2,comparable,79,3.0580573081970215,0.2411046028137207,16.75397491455078,12.090126991271973,0.5377835631370544,0.32578539848327637,0.0011171518126502633,-6.882139682769775,-11.748021125793457
IF2,comparable,80,3.0942063331604004,0.24350708723068237,17.955202102661133,18.117280960083008,0.0678892657160759,0.8549839854240417,0.043251194059848785,-5.239907264709473,-9.788753509521484
IF2,comparable,81,2.909055233001709,0.24373213946819305,20.16710090637207,6.786720275878906,0.003406171454116702,0.31445837020874023,0.10029849410057068,-2.3825137615203857,-11.341268539428711
IF2,comparable,82,3.10524582862854,0.22834227979183197,17.289478302001953,13.25574016571045,0.1284566968679428,0.5001545548439026,0.006985633634030819,-4.735525608062744,-8.571208953857422
IF2,comparable,83,2.9853341579437256,0.254484623670578,24.6102294921875,23.0595703125,0.1399851143360138,0.4521527886390686,0.009805972687900066,-1.6773419380187988,-9.29311466217041
IF2,comparable,84,2.8502540588378906,0.2461223006248474,19.130741119384766,11.248101234436035,0.15105175971984863,0.3808317482471466,0.006573876831680536,-4.143010139465332,-13.470218658447266
IF2,comparable,85,3.1336140632629395,0.22550776600837708,22.691322326660156,21.338333129882812,0.01021445170044899,0.3729265034198761,0.38365235924720764,-1.3154579401016235,-9.939335823059082
IF2,comparable,86,3.1836483478546143,0.21632786095142365,21.038515090942383,11.869428634643555,0.009466484189033508,0.3327564299106598,0.02603168785572052,-1.956071138381958,-9.302506446838379
IF2,comparable,87,2.968966007232666,0.23832982778549194,19.551057815551758,7.531164646148682,0.020721087232232094,0.5037729740142822,0.03861505165696144,-4.7235426902771,-14.049532890319824
IF2,comparable,88,3.0421371459960938,0.21853221952915192,18.473949432373047,6.236300468444824,0.2844255268573761,0.20484016835689545,0.359652578830719,-5.912353992462158,-10.651000022888184
IF2,comparable,89,2.926873207092285,0.257649689912796,16.9036922454834,15.153903007507324,0.003568336134776473,0.39083150029182434,0.0010829444508999586,-6.768032073974609,-9.18044376373291
IF2,comparable,90,3.1388213634490967,0.18696478009223938,16.426586151123047,13.77492904663086,0.18768882751464844,0.3731214702129364,0.008782953023910522,-3.6209235191345215,-8.7684965133667
IF2,comparable,91,2.8998031616210938,0.27180272340774536,19.549049377441406,5.5560078620910645,0.17061227560043335,0.4032534956932068,0.3376654088497162,-4.147524356842041,-7.781462669372559
IF2,comparable,92,3.0603296756744385,0.1972988396883011,17.743961334228516,21.243181228637695,0.025318779051303864,0.483810693025589,0.018236929550766945,-4.340875625610352,-9.415216445922852
IF2,comparable,93,2.9715542793273926,0.23566947877407074,16.041404724121094,76.91166687011719,0.03586384281516075,0.5006631016731262,0.035381119698286057,-9.172958374023438,-10.507790565490723
IF2,comparable,94,3.1715259552001953,0.1764572411775589,18.162214279174805,9.907401084899902,0.018314773216843605,0.37135806679725647,0.6052142977714539,-4.233757019042969,-10.118438720703125
IF2,comparable,95,2.7413084506988525,0.25610607862472534,15.675777435302734,11.44234848022461,0.027977993711829185,0.3974958062171936,0.21347615122795105,-2.365421772003174,-8.691800117492676
IF2,comparable,96,3.1605207920074463,0.21521954238414764,18.780075073242188,82.94403839111328,0.0020342357456684113,0.7579226493835449,0.03178968280553818,-3.5963234901428223,-9.609012603759766
IF2,comparable,97,3.1422736644744873,0.20195363461971283,17.12655258178711,23.45431137084961,0.21727147698402405,0.4639102518558502,0.30667075514793396,-6.692077159881592,-8.578445434570312
IF2,comparable,98,3.0088727474212646,0.21537840366363525,17.719722747802734,22.248748779296875,0.01875378005206585,0.42293956875801086,0.07382280379533768,-5.439629077911377,-12.379694938659668
IF2,comparable,99,2.886735439300537,0.24494615197181702,18.544551849365234,13.225252151489258,0.022497018799185753,0.2594231963157654,0.010949237272143364,-3.6930394172668457,-10.742531776428223
IFAD-0,extended,0,2.9106388092041016,0.2751263678073883,19.055599212646484,14.26945972442627,0.004626123700290918,0.40418559312820435,0.5775126814842224,-4.421065807342529,-11.133678436279297
IFAD-0,extended,1,2.9356579780578613,0.27303287386894226,19.705873489379883,14.544733047485352,0.004788447171449661,0.402675062417984,0.5691167712211609,-3.7059285640716553,-10.096570014953613
IFAD-0,extended,2,2.8737308979034424,0.28060728311538696,17.897510528564453,14.54587459564209,0.0006245512631721795,0.41288018226623535,0.5774644613265991,-6.258995056152344,-12.542401313781738
IFAD-0,extended,3,2.889349937438965,0.27824950218200684,18.346195220947266,14.464103698730469,0.004551511723548174,0.41006791591644287,0.5823148488998413,-5.459122657775879,-11.735180854797363
IFAD-0,extended,4,2.923607110977173,0.2746811807155609,19.191181182861328,14.437165260314941,0.009524700231850147,0.4054095149040222,0.5829532742500305,-4.274535655975342,-10.536887168884277
IFAD-0,extended,5,2.9277842044830322,0.27541664242744446,18.690935134887695,14.682632446289062,0.003103364957496524,0.4117218852043152,0.5828099250793457,-4.977240562438965,-10.1990385055542
IFAD-0,extended,6,2.8864896297454834,0.2788795232772827,18.086488723754883,14.620380401611328,0.0025042914785444736,0.4131402373313904,0.5731763243675232,-5.962556838989258,-11.673249244689941
IFAD-0,extended,7,2.9348340034484863,0.27339527010917664,19.646568298339844,14.478418350219727,0.0036060293205082417,0.4043489098548889,0.5883154273033142,-3.7684993743896484,-10.175252914428711
IFAD-0,extended,8,3.5911054611206055,0.35640665888786316,15.258108139038086,0.01423515286296606,0.3982979655265808,0.0040742079727351665,0.12358574569225311,-5.325769424438477,-14.190008163452148
IFAD-0,extended,9,2.910543918609619,0.2746904492378235,19.158538818359375,14.173727035522461,0.0005700348992832005,0.40380969643592834,0.591524600982666,-4.259032249450684,-11.199591636657715
IFAD-0,extended,10,2.9058773517608643,0.2777199149131775,18.16015625,14.605154991149902,0.0017594484379515052,0.41295382380485535,0.5677689909934998,-5.8098344802856445,-11.107102394104004
IFAD-0,extended,11,2.9511096477508545,0.2731635570526123,20.07337760925293,15.208154678344727,0.0033953525125980377,0.40815427899360657,0.570630669593811,-3.4760117530822754,-9.097655296325684
IFAD-0,extended,12,2.8971967697143555,0.2788311541080475,17.887319564819336,14.767904281616211,0.00120279670227319,0.4160500466823578,0.559909462928772,-6.3158392906188965,-11.296961784362793
IFAD-0,extended,13,2.92085862159729,0.274741530418396,19.165761947631836,14.44804573059082,0.0020812430884689093,0.40506458282470703,0.5658401846885681,-4.314865589141846,-10.529038429260254
IFAD-0,extended,14,2.9278790950775146,0.2742328643798828,19.463945388793945,14.424833297729492,0.004647310823202133,0.40448203682899475,0.5818542838096619,-3.9605553150177,-10.408712387084961
IFAD-0,extended,15,2.9527058601379395,0.270524799823761,20.870203018188477,14.73165225982666,0.002896224381402135,0.39933648705482483,0.5825825929641724,-2.644259214401245,-9.823189735412598
IFAD-0,extended,16,2.924354076385498,0.2743585705757141,19.168466567993164,14.393152236938477,0.0022081134375184774,0.40622806549072266,0.5867974162101746,-4.285233020782471,-10.616329193115234
IFAD-0,extended,17,2.919802665710449,0.27524295449256897,18.949756622314453,14.469308853149414,0.0003924068296328187,0.4076330363750458,0.574788510799408,-4.595297336578369,-10.615909576416016
IFAD-0,extended,18,2.9010441303253174,0.2758948504924774,18.915075302124023,14.20252513885498,0.0024169122334569693,0.4051317572593689,0.5900337100028992,-4.595159530639648,-11.556791305541992
IFAD-0,extended,19,2.883730173110962,0.27595254778862,19.33184242248535,13.853256225585938,0.011323336511850357,0.3973752558231354,0.5895125269889832,-3.9764633178710938,-12.719099998474121
IFAD-0,extended,20,2.9255759716033936,0.276765912771225,18.915058135986328,15.426850318908691,0.0011835834011435509,0.4174172878265381,0.5560345649719238,-4.8556060791015625,-9.504895210266113
IFAD-0,extended,21,2.9273784160614014,0.2733335793018341,19.951017379760742,14.417795181274414,0.0025340502616018057,0.4011756181716919,0.5828679203987122,-3.4399406909942627,-10.447222709655762
IFAD-0,extended,22,2.9498069286346436,0.27137964963912964,20.55344009399414,14.573262214660645,0.0021346888970583677,0.3988219201564789,0.5892028212547302,-2.8877100944519043,-9.929482460021973
IFAD-0,extended,23,2.936109781265259,0.2721858024597168,20.4816837310791,14.36701774597168,0.0050118365325033665,0.3976093828678131,0.590570330619812,-2.9084055423736572,-10.516009330749512
IFAD-0,extended,24,2.9016034603118896,0.2750296890735626,19.617351531982422,14.002328872680664,0.0009746315190568566,0.3981941044330597,0.5744448900222778,-3.675403356552124,-11.88050651550293
IFAD-0,extended,25,2.925844430923462,0.2746244966983795,19.373064041137695,14.52873420715332,0.003800023114308715,0.4053097367286682,0.5657761693000793,-4.087036609649658,-10.339374542236328
IFAD-0,extended,26,2.935356378555298,0.27390509843826294,19.51877784729004,14.597524642944336,0.001963496208190918,0.4065684974193573,0.5833541750907898,-3.9380762577056885,-9.996794700622559
IFAD-0,extended,27,2.9456329345703125,0.27367642521858215,19.392005920410156,14.850309371948242,0.0027475045062601566,0.4099210500717163,0.576572835445404,-4.125665664672852,-9.462882995605469
IFAD-0,extended,28,2.926793336868286,0.27495691180229187,19.0495662689209,14.627890586853027,0.0015249636489897966,0.40837523341178894,0.5786677598953247,-4.496374130249023,-10.187994003295898
IFAD-0,extended,29,2.932988405227661,0.27651655673980713,18.601099014282227,15.020886421203613,0.0009415517561137676,0.415956050157547,0.5663054585456848,-5.215764045715332,-9.637496948242188
IFAD-0,extended,30,2.9535276889801025,0.2710614800453186,20.800424575805664,14.725900650024414,0.007563054095953703,0.3966977298259735,0.5656301379203796,-2.7155351638793945,-9.80465030670166
IFAD-0,extended,31,2.9365074634552,0.2725764811038971,19.869266510009766,14.4711332321167,0.000424917321652174,0.4023599326610565,0.5765271186828613,-3.5192716121673584,-10.22294807434082
IFAD-0,extended,32,2.8897695541381836,0.2774132192134857,18.636768341064453,14.090551376342773,0.0005708776880055666,0.4049184322357178,0.5837368369102478,-4.915406227111816,-12.202911376953125
IFAD-0,extended,33,2.9236528873443604,0.2749585211277008,18.935869216918945,14.554886817932129,0.00043408412602730095,0.4072132110595703,0.5669769644737244,-4.638286590576172,-10.400178909301758
IFAD-0,extended,34,2.9076526165008545,0.27508723735809326,19.345020294189453,14.308900833129883,0.0006624317611567676,0.40296605229377747,0.5763656497001648,-4.08352518081665,-11.13697624206543
IFAD-0,extended,35,2.920888900756836,0.2747475802898407,19.116771697998047,14.507087707519531,0.001850669621489942,0.40559864044189453,0.5632925629615784,-4.392874717712402,-10.477211952209473
IFAD-0,extended,36,2.9332680702209473,0.2747880220413208,19.13988494873047,14.69874382019043,0.0008951912168413401,0.40899574756622314,0.57540363073349,-4.399014949798584,-9.869426727294922
IFAD-0,extended,37,2.940962553024292,0.2721445858478546,20.288982391357422,14.555566787719727,0.001233256421983242,0.4006350040435791,0.5722254514694214,-3.1384775638580322,-10.110572814941406
IFAD-0,extended,38,2.9077541828155518,0.2775910198688507,18.285432815551758,14.667208671569824,0.00341389374807477,0.41248875856399536,0.5655472278594971,-5.60895299911499,-10.85390853881836
IFAD-0,extended,39,2.9090442657470703,0.27636194229125977,18.6411190032959,14.421127319335938,0.0005391684244386852,0.409110426902771,0.5805650949478149,-5.021757125854492,-11.038243293762207
IFAD-0,extended,40,2.919926881790161,0.27828699350357056,18.347000122070312,15.497550010681152,0.01177216786891222,0.4211582541465759,0.5582637786865234,-5.7417216300964355,-9.360709190368652
IFAD-0,extended,41,2.9146523475646973,0.2789587676525116,19.761272430419922,15.82802677154541,0.002075793454423547,0.42019012570381165,0.5675393342971802,-3.922426462173462,-8.142701148986816
IFAD-0,extended,42,2.9200427532196045,0.27490943670272827,19.049591064453125,14.361113548278809,0.0027154842391610146,0.4058607220649719,0.5700905919075012,-4.436331748962402,-10.781628608703613
IFAD-0,extended,43,2.8877434730529785,0.27628326416015625,18.89092445373535,13.649365425109863,0.004525947850197554,0.3987961709499359,0.584129273891449,-4.419726371765137,-12.946418762207031
IFAD-0,extended,44,2.9195635318756104,0.275673508644104,18.845727920532227,14.601475715637207,0.0076657868921756744,0.40892738103866577,0.5797296762466431,-4.7791852951049805,-10.494224548339844
IFAD-0,extended,45,2.8768205642700195,0.281262069940567,17.629018783569336,14.716802597045898,0.0010445438092574477,0.41540372371673584,0.5651529431343079,-6.784605503082275,-12.302197456359863
IFAD-0,extended,46,2.877816915512085,0.2775218188762665,18.810161590576172,13.871774673461914,0.0028262550476938486,0.4012828469276428,0.5820190906524658,-4.613012790679932,-12.932802200317383
IFAD-0,extended,47,2.9337778091430664,0.27248695492744446,20.31383514404297,14.398764610290527,0.001210652058944106,0.3986775577068329,0.5909063220024109,-3.0694217681884766,-10.468781471252441
IFAD-0,extended,48,2.9446380138397217,0.27151069045066833,20.705856323242188,14.508345603942871,0.0006491564563475549,0.3975335359573364,0.5770965814590454,-2.759739637374878,-10.206340789794922
IFAD-0,extended,49,2.9374282360076904,0.2739775478839874,19.54607582092285,14.997812271118164,0.005526856519281864,0.4096634089946747,0.5774059891700745,-3.9914982318878174,-9.677863121032715
IFAD-0,extended,50,2.9630255699157715,0.27027252316474915,21.07790756225586,14.898308753967285,0.004848203156143427,0.3977859318256378,0.5697029232978821,-2.5036020278930664,-9.606070518493652
IFAD-0,extended,51,2.9231693744659424,0.2751549184322357,19.098676681518555,14.5936861038208,0.0073355031199753284,0.4068911671638489,0.5668154358863831,-4.435510158538818,-10.366594314575195
IFAD-0,extended,52,2.8315303325653076,0.28379112482070923,21.5830020904541,16.388914108276367,0.000980117591097951,0.425800621509552,0.5486767888069153,-2.204329490661621,-6.720375061035156
IFAD-0,extended,53,2.941805601119995,0.2711161673069,20.97621726989746,14.416021347045898,0.00429582130163908,0.3949499726295471,0.5901950597763062,-2.500131130218506,-10.588479042053223
IFAD-0,extended,54,2.901477575302124,0.27831703424453735,17.99135971069336,14.791577339172363,0.0006831891369074583,0.41540634632110596,0.5597745180130005,-6.138132572174072,-11.047869682312012
IFAD-0,extended,55,2.9033055305480957,0.2757926285266876,19.09660530090332,14.15945053100586,0.004090725444257259,0.4029258191585541,0.5857595205307007,-4.348452091217041,-11.483850479125977
IFAD-0,extended,56,2.9294142723083496,0.27506116032600403,19.066829681396484,14.745229721069336,0.0015811586054041982,0.40896451473236084,0.5684981942176819,-4.508446216583252,-9.985126495361328
